feature,class_label
"[-1.0778288e-06  2.0862462e-05  7.4693569e-05 ... -1.2757957e-05
 -2.0425528e-05 -1.1004076e-05]",right
"[-1.0759832e-04 -1.3763912e-04 -6.2707280e-05 ... -3.9276451e-06
  3.0835501e-05  3.6966368e-05]",right
"[-1.5848200e-06 -1.3338268e-03 -1.6782559e-03 ...  6.3029473e-04
  2.8242308e-04 -2.2051464e-04]",right
"[-9.68887180e-05  1.89623985e-04  5.50776604e-04 ... -5.01682480e-05
 -1.04037035e-05 -4.80183844e-05]",right
"[6.2172521e-06 5.4720847e-05 2.8582072e-05 ... 6.8634479e-05 6.7996873e-05
 7.5176860e-05]",right
"[-0.00064177 -0.00085812 -0.00069748 ...  0.00017175  0.00017768
  0.00018073]",right
"[-2.5879644e-05 -3.3947974e-05 -2.9538531e-05 ... -2.4781739e-03
 -2.4920108e-03 -2.3341768e-03]",right
"[-4.8588004e-06 -2.3850040e-05 -4.5373610e-05 ...  1.8687890e-05
  3.4719505e-05  4.3747928e-05]",right
"[-4.2614738e-06 -5.2273223e-05 -5.1238625e-05 ...  6.5556371e-05
  6.7898400e-05  1.0457801e-04]",right
"[-6.5723740e-05 -2.7290528e-04 -2.7580373e-04 ...  6.7121873e-05
  4.9720009e-05  6.9052301e-05]",right
"[ 7.1300674e-06  1.2804715e-04  1.5572365e-04 ... -1.8367275e-05
 -2.0926929e-05 -7.3466370e-05]",right
[0.00041663 0.00122774 0.00254324 ... 0.00055654 0.00078604 0.0008406 ],right
"[-3.5555655e-05 -2.1121193e-04 -1.8852079e-04 ...  6.5389009e-05
  7.8749799e-05  3.2606000e-05]",right
"[ 3.1309915e-04  3.6740897e-04  3.7835707e-04 ... -9.3155679e-05
 -7.1274684e-05 -3.7568985e-05]",right
"[ 4.4960791e-07 -1.1810156e-05 -1.3203541e-04 ...  8.9565481e-05
  1.1281662e-05 -6.2550171e-05]",right
"[ 0.00514249  0.00786762  0.00709583 ... -0.00212328 -0.00224273
 -0.00311037]",right
"[ 0.          0.          0.         ... -0.00177367  0.00179617
  0.00075451]",right
"[ 1.4334370e-04  3.8982680e-04  4.4575112e-04 ... -4.0928462e-06
  4.7703768e-05  1.0033734e-04]",right
"[ 0.01402331 -0.01253705 -0.00090735 ...  0.00102923 -0.00027684
 -0.00202171]",right
"[ 7.1577902e-06  5.6542991e-05  1.1673691e-05 ... -6.3460602e-06
 -2.0061467e-05  1.1837824e-05]",right
"[ 3.6501326e-05  9.0478803e-05  3.4010289e-05 ... -5.5846627e-05
 -5.0459003e-05 -6.0440212e-05]",right
"[1.9269748e-04 1.3365794e-04 4.5829573e-05 ... 8.8068435e-04 8.8057976e-04
 9.3350385e-04]",right
[0.00023097 0.00061026 0.00100273 ... 0.00024255 0.0002766  0.00024812],right
"[-4.2908743e-04 -5.9819128e-04 -4.1804858e-04 ...  6.1175095e-05
  9.5605843e-05  1.5657599e-04]",right
"[-1.5356665e-06 -2.7199902e-05 -2.4024899e-05 ... -4.8923572e-05
 -7.2155919e-05 -9.5655341e-05]",right
"[ 8.6261469e-05  1.6178671e-04  7.2198411e-05 ...  2.2900016e-05
 -1.3778009e-05 -3.4631870e-05]",right
[0.0031762  0.01003137 0.01481914 ... 0.00339848 0.00396973 0.00351014],right
"[-0.00289427 -0.01416492 -0.02440871 ...  0.00192463  0.00572245
  0.00741751]",right
"[ 0.00088687  0.0014175   0.00154151 ... -0.00093632 -0.00074948
 -0.00068352]",right
"[ 1.84526492e-04  4.06385516e-04  6.20984822e-04 ... -1.12620415e-04
  6.52305607e-06  1.23903548e-04]",right
"[-0.00661595 -0.00996867 -0.00849235 ...  0.0080343   0.00783605
  0.00771147]",right
"[ 4.0250510e-04  6.4193609e-04  2.2115113e-04 ...  1.6402405e-04
  7.5457705e-05 -8.1450606e-05]",right
"[-1.6479977e-04 -1.2736916e-04 -5.7040714e-05 ...  8.3903855e-05
 -3.1338084e-05 -3.3269549e-05]",right
"[ 2.49518434e-05  9.85881070e-06 -1.22025231e-05 ... -2.56852891e-05
  1.33902995e-05  3.87370383e-05]",right
"[ 0.00623603  0.01096012  0.01047769 ... -0.00047593  0.00211573
  0.00158905]",right
[0.00093833 0.00136381 0.00142418 ... 0.00251181 0.0026066  0.00263239],right
[0.00023301 0.00068114 0.00091487 ... 0.00073992 0.00104325 0.00086109],right
"[ 8.3131454e-05  1.0682554e-03  1.6561018e-03 ...  1.7344048e-04
  3.9663111e-05 -2.5698550e-05]",right
"[ 6.2954641e-06  3.2700169e-05 -2.9251256e-05 ...  2.9843675e-06
  1.7936540e-05  2.4259405e-05]",right
"[-0.00063922 -0.00117624 -0.00132995 ...  0.0004606   0.00045939
  0.00057132]",right
"[ 7.06277547e-07  2.28448471e-07 -2.92739287e-06 ...  1.02765625e-05
  8.19025718e-06  2.10189755e-05]",right
"[-1.8852952e-06 -3.9013986e-07  2.5506051e-06 ... -1.2532667e-05
  4.6454488e-06  7.7905606e-06]",right
"[1.2678588e-06 4.8310158e-05 8.0926940e-05 ... 2.0425393e-04 2.3741632e-04
 2.3756544e-04]",right
"[-0.00068358 -0.00091107 -0.00075858 ...  0.00049034 -0.00010527
 -0.00041439]",right
"[ 0.00291526  0.00250743 -0.00288155 ... -0.00151308 -0.00168517
 -0.00207117]",right
"[ 1.3132417e-04  2.1249321e-04  2.0437679e-04 ... -2.1096086e-05
 -5.9863429e-05 -6.9145673e-05]",right
"[ 7.3784424e-05  7.1147842e-05  1.0563866e-04 ... -5.3476113e-05
 -2.3795638e-04 -3.2916997e-04]",right
"[ 4.3132341e-06  5.9817481e-05  1.2714772e-04 ...  1.7571512e-05
 -2.0805570e-05 -2.2914290e-05]",right
"[-0.000223   -0.00141069 -0.00200076 ...  0.00087059  0.00072681
  0.00108257]",right
"[ 0.00096795  0.00358532  0.0034846  ... -0.00075004 -0.00311794
 -0.00199788]",right
"[ 0.00127757  0.00197895  0.00095073 ... -0.00106027 -0.00191805
 -0.00230978]",right
"[-9.0215093e-05  3.8864691e-04  8.3043845e-04 ... -3.7916314e-05
 -5.6239427e-05 -7.1272960e-05]",right
"[-1.0825825e-05 -2.1173391e-03 -3.8031428e-03 ... -1.0754864e-03
 -2.8682270e-03 -3.0137254e-03]",right
"[ 1.2706408e-07 -6.4382029e-08 -2.2284894e-09 ... -3.5422911e-06
 -4.5488468e-06 -2.8950319e-06]",right
"[-0.00058352 -0.00083488 -0.00081522 ... -0.0002565  -0.00026856
 -0.00028608]",right
"[ 3.6929737e-04  5.9709820e-04  7.0242997e-04 ...  4.1374955e-05
 -3.4057797e-05 -1.2062798e-04]",right
"[ 6.6928653e-05  7.3498748e-05  1.6298785e-04 ... -1.5795638e-04
 -5.3978416e-05 -3.2548949e-05]",right
"[-1.6070058e-04 -2.6361708e-04 -3.5826696e-04 ...  3.9116454e-05
  3.7480527e-04  3.8905386e-04]",right
"[ 0.00057139  0.00080415  0.00093992 ... -0.00074483 -0.00073141
 -0.00088787]",right
"[ 0.00037649 -0.00035288 -0.00179727 ...  0.0011469   0.0016489
  0.00046771]",right
"[ 2.8855509e-05  8.1992883e-05  9.6946722e-05 ... -9.6751945e-05
 -1.1553571e-04 -7.9105448e-05]",right
"[ 0.00028846  0.00039827  0.00046142 ... -0.00079453 -0.00070069
 -0.00049251]",right
"[8.7973953e-05 3.1013263e-04 5.3146749e-04 ... 1.9892331e-04 2.4418719e-04
 2.2676578e-04]",right
"[ 0.00076032  0.00112371  0.00112754 ... -0.00045595 -0.00041303
 -0.00046716]",right
"[2.4945877e-05 3.1800162e-05 5.9318310e-05 ... 3.1757576e-05 6.4019216e-05
 9.2562841e-05]",right
"[2.8116843e-05 5.5818131e-05 8.0465295e-05 ... 8.9327426e-05 1.2072191e-04
 1.4458012e-04]",right
"[ 0.0001589  -0.00013556 -0.00086337 ... -0.00031156 -0.00071441
 -0.00067542]",right
"[-0.0002654  -0.00042518 -0.00013261 ... -0.00120163 -0.00114607
 -0.00097661]",right
"[ 4.7977126e-05  1.8827863e-04 -2.7513370e-04 ... -9.5813605e-04
 -8.9144660e-04 -6.4563163e-04]",right
"[ 0.02404318  0.04609085  0.04098803 ... -0.02511154 -0.02733598
 -0.03028525]",right
"[ 5.4676137e-05  1.1879039e-04  8.2830404e-05 ...  5.1580087e-06
 -2.7376804e-05 -4.6219389e-05]",right
"[ 8.4037012e-05  1.9857411e-04  2.5149679e-04 ... -3.6942077e-04
 -6.0055143e-04 -6.9046393e-04]",right
"[-0.00021788 -0.00050646 -0.00083157 ...  0.00137476  0.00136861
  0.0013085 ]",right
"[ 2.6319822e-07  6.5096057e-05  1.6887061e-04 ... -7.8176045e-06
 -9.6908379e-06  2.6431882e-05]",right
"[-0.00013941 -0.00048577 -0.00093417 ...  0.00012016  0.0001875
  0.00013904]",right
"[-0.00111156 -0.00234224 -0.00284549 ... -0.00105147 -0.00050697
 -0.00018623]",right
"[-0.00483663 -0.00628057 -0.00541029 ... -0.02507467 -0.0246627
 -0.02328704]",right
"[3.6478380e-04 7.0335099e-04 8.5281860e-04 ... 5.9582795e-05 1.0495267e-04
 2.3860188e-04]",right
"[ 0.01050658  0.01154614  0.02097771 ... -0.00452151 -0.00445665
 -0.00230871]",right
[0.04546519 0.05859804 0.05074736 ... 0.04482594 0.04589568 0.04660609],right
"[-0.00661004 -0.01088738 -0.00918368 ... -0.00976119 -0.01112012
 -0.01204049]",right
"[ 0.0003144   0.00093603  0.00126669 ... -0.0011448  -0.00106608
 -0.00081443]",right
"[ 1.0811000e-04  8.4903229e-05  2.8744802e-05 ... -9.7100725e-05
  3.8316306e-05  8.2918723e-06]",right
"[ 7.9265965e-07  4.7875437e-05  9.2269111e-05 ...  1.8574128e-06
 -3.4741499e-06 -3.2954956e-06]",right
"[-2.83067711e-05 -7.91549755e-05 -1.15880386e-04 ... -1.68694038e-04
 -1.69334045e-04 -1.08450004e-04]",right
"[5.4889635e-05 9.1556416e-05 9.0130925e-05 ... 5.9758469e-05 5.6246758e-05
 8.2713101e-05]",right
"[-0.04864778 -0.0605962  -0.04964646 ...  0.03153655  0.05750396
  0.02996664]",right
[0.00821824 0.01074851 0.00965467 ... 0.0058718  0.00573837 0.0058391 ],right
[0.00982786 0.01304856 0.01199552 ... 0.00720095 0.00745507 0.00788184],right
"[ 0.002391    0.00420522  0.00446833 ... -0.00037253 -0.00025164
 -0.00064832]",right
"[-0.00031856 -0.00071007 -0.00117246 ... -0.00124132 -0.00121597
 -0.00123328]",right
"[-0.00659663 -0.01260774 -0.01177907 ... -0.00302736 -0.00295238
 -0.00291542]",right
"[-0.0038034  -0.00480974 -0.00401658 ...  0.00073926  0.00091902
  0.00126317]",right
"[-0.00267798 -0.00411156 -0.00545545 ... -0.00921221 -0.00718053
 -0.00898492]",right
"[-2.7166918e-05 -3.1502677e-05 -2.8870611e-05 ...  7.4295836e-05
  6.0159113e-05  5.2991691e-05]",right
"[8.2331570e-04 7.4443646e-04 6.6233297e-05 ... 9.1608870e-04 1.5542560e-03
 2.9435786e-03]",right
[0.01655458 0.02236726 0.01883327 ... 0.01278337 0.01265701 0.01275988],right
"[-2.5081477e-05 -1.3271273e-03 -2.4312020e-03 ...  7.1793259e-04
  9.5854548e-04  1.0073644e-03]",right
"[-0.00014873 -0.00044643 -0.00035183 ... -0.00056572  0.00022801
  0.00107713]",right
"[-0.00013818 -0.00030956 -0.00043573 ...  0.00181985  0.00198037
  0.00194379]",right
"[ 0.00029359  0.00081257  0.00133735 ... -0.00013437 -0.00028576
 -0.00044512]",right
"[2.89809450e-05 1.06924206e-04 1.64754980e-04 ... 3.48976674e-03
 3.90407653e-03 4.01474396e-03]",right
"[-2.5304627e-05  1.5654325e-05  4.5014902e-05 ...  3.9644645e-05
  6.7914028e-05  5.6609311e-05]",right
"[-2.9138046e-05  9.2152941e-06  9.5224037e-05 ...  6.6896319e-02
  7.0882104e-02  7.8097440e-02]",right
"[ 2.3008390e-05 -2.1143453e-05 -4.0700761e-06 ...  8.7496052e-03
  5.6171222e-03  2.5396927e-05]",right
"[-1.5587483e-04  6.6347238e-05  4.9223361e-04 ...  4.6877781e-04
  2.0043735e-04  2.1322435e-04]",right
"[-4.2527891e-04 -6.4283848e-04 -7.7643595e-04 ...  2.5567928e-04
  1.3014559e-04 -8.2812760e-05]",right
[0.00021947 0.01785006 0.02298689 ... 0.0184425  0.00971044 0.01652933],right
"[-0.00194107 -0.00278385 -0.00327477 ...  0.00047521  0.00086734
  0.00102906]",right
"[ 0.00470738  0.00787933  0.00749219 ... -0.00388576 -0.00418091
 -0.00475756]",right
"[ 0.00191793  0.0027212   0.00257243 ... -0.00107636 -0.00090113
 -0.00071593]",right
[0.00014928 0.00064871 0.00120853 ... 0.00080348 0.00074067 0.00096472],right
"[-5.3589329e-06  8.4991523e-05  1.7054629e-04 ... -7.8465157e-05
 -1.0328684e-04 -8.9597124e-05]",right
"[-0.00062616 -0.00111201 -0.00103154 ... -0.00011288 -0.00035881
 -0.00046853]",right
"[ 6.9429685e-04  2.6476881e-03  1.6605231e-03 ... -4.2499907e-04
 -6.6858454e-05  2.6614523e-05]",right
"[ 2.3328539e-04  5.7470013e-04  1.0181423e-03 ...  4.7414584e-04
  2.0525674e-04 -4.5777437e-05]",right
"[-0.00116899 -0.00205957 -0.0021508  ... -0.0010893  -0.00116472
 -0.00098445]",right
[0.00019007 0.00025977 0.00062353 ... 0.00023975 0.00017231 0.00012433],right
"[-7.1645489e-05 -1.3390734e-04  7.7109743e-04 ... -3.4482244e-05
  6.4242347e-05  2.6287173e-04]",right
"[-0.00782963 -0.01095772 -0.00877417 ... -0.00098813 -0.00099427
 -0.00096828]",right
[0.0115662  0.02045926 0.01833365 ... 0.01562057 0.01519281 0.01498895],right
"[ 0.00120809 -0.00096713 -0.00538282 ... -0.00232706 -0.00291757
 -0.00286669]",right
"[2.7932395e-04 5.9468049e-04 8.1248628e-04 ... 3.6227831e-04 2.6246166e-04
 7.8890298e-05]",right
"[ 0.00056687  0.00092104  0.00116882 ... -0.00298152 -0.00333472
 -0.0032712 ]",right
[0.00142599 0.00269129 0.00242069 ... 0.00078868 0.0007502  0.00076136],right
[0.00039821 0.00054438 0.00048514 ... 0.00026782 0.00017555 0.00028977],right
"[-8.2613020e-05 -3.4616620e-05  8.9749112e-05 ... -3.6967717e-06
 -1.8247831e-05 -3.0088295e-05]",right
[0.00658821 0.00858276 0.00644568 ... 0.00522497 0.00524029 0.00523915],stop
"[-1.5305678e-04 -9.6390177e-05 -7.0479873e-05 ... -2.9900004e-04
 -3.5996200e-04  4.8166909e-04]",stop
"[-0.01286143 -0.02652097 -0.02421267 ... -0.00870632 -0.01315286
 -0.01798727]",stop
"[ 0.00132745  0.00224877  0.00276613 ... -0.00815178 -0.00834649
 -0.00862125]",stop
"[ 0.00014964  0.00041122  0.00027634 ... -0.00109502 -0.0011933
 -0.00131782]",stop
"[-5.4338492e-05 -4.8409973e-05  2.6590755e-05 ...  6.7373039e-06
  2.1379906e-06 -1.0173013e-06]",stop
"[3.0413357e-05 8.2891398e-05 8.5276974e-05 ... 4.5786102e-05 5.7623292e-05
 4.2729262e-05]",stop
"[ 8.0549296e-05  5.2598247e-04  1.0010723e-03 ... -1.4854083e-04
 -1.7198289e-04 -1.4636152e-04]",stop
[0.00464208 0.00632243 0.00601928 ... 0.00558192 0.00565946 0.00583708],stop
[0.00078422 0.00176208 0.00055551 ... 0.00015186 0.0002694  0.00041005],stop
"[ 0.00090774 -0.00027037  0.00090931 ... -0.00326233 -0.00345583
 -0.00382082]",stop
"[-0.00052521 -0.00281882 -0.00379871 ...  0.02290986  0.01736718
  0.01063712]",stop
[0.00044372 0.00057437 0.00052896 ... 0.00396533 0.00355954 0.00316771],stop
"[ 0.00179347 -0.00105875 -0.00062675 ...  0.00265174  0.00321768
  0.00438099]",stop
[0.00188582 0.00217039 0.00090328 ... 0.0059666  0.0043984  0.00322485],stop
"[ 0.00845447  0.01483012  0.0128459  ...  0.00075724 -0.00067493
  0.00340978]",stop
[0.00737862 0.0136958  0.01264893 ... 0.00582757 0.0069527  0.00741051],stop
"[ 0.00042604  0.0007709   0.00107209 ... -0.0009742  -0.0008061
 -0.00096959]",stop
"[-2.0887815e-04 -2.3495259e-04 -7.7190727e-04 ... -2.8160156e-04
  1.2389668e-05  1.9258101e-05]",stop
"[-0.00101184 -0.00222904 -0.00256569 ...  0.00184455  0.00157169
  0.00163745]",stop
"[-0.00127278 -0.00132009 -0.00156523 ... -0.00069624 -0.00049222
 -0.00020267]",stop
"[-0.00286982 -0.00586413 -0.00555417 ...  0.0051575   0.00489409
  0.00458612]",stop
[0.00129011 0.00197309 0.00250702 ... 0.0043989  0.00430492 0.00437327],stop
"[ 3.2643679e-11  2.4511988e-09  2.9672904e-09 ... -9.8170698e-05
  3.2204014e-04  5.8280839e-05]",stop
"[2.7462765e-09 4.4760906e-09 5.5474514e-09 ... 6.9190660e-06 9.6597023e-06
 1.9476847e-05]",stop
"[-0.00464625 -0.0075599  -0.00801388 ...  0.00145064  0.00288112
  0.00334655]",stop
"[-0.00081243 -0.00099219 -0.0009681  ... -0.00031353 -0.0002685
 -0.00072538]",stop
[0.0025387  0.00441084 0.00504304 ... 0.00157887 0.00141173 0.00131884],stop
"[-0.00051907  0.00560265  0.01561812 ...  0.00024548 -0.00042157
 -0.0011963 ]",stop
"[ 0.00419479  0.00746472  0.00615746 ... -0.00101968 -0.00057775
 -0.00089322]",stop
"[-9.16498902e-06 -1.49284097e-05  1.35370710e-05 ...  1.66927282e-06
  1.13817196e-05  1.38503165e-05]",stop
"[ 8.5057123e-05 -1.6033504e-05 -6.7603440e-05 ... -2.4893241e-05
 -2.9392604e-05  1.5388770e-05]",stop
"[-4.2373209e-05 -1.2271632e-04 -2.9109186e-05 ... -1.0020226e-05
 -2.4883395e-05 -1.9240206e-05]",stop
"[ 3.9519175e-05  2.6185426e-04  3.1531154e-04 ... -3.3898678e-04
 -1.4793978e-04 -6.9190384e-05]",stop
"[ 0.00108996  0.0022146   0.0024302  ... -0.00074599 -0.00085515
 -0.00066243]",stop
"[-0.00017301 -0.00045806 -0.00041076 ...  0.00045256  0.00055938
  0.0006097 ]",stop
"[-0.00102274 -0.0019016  -0.00149702 ... -0.00066849 -0.00057194
 -0.00045177]",stop
"[ 2.0920802e-06  2.7477290e-07 -3.6138219e-06 ... -5.6149997e-04
 -3.5891964e-04 -4.1578907e-05]",stop
"[-0.00283739 -0.00329635  0.0002072  ...  0.0002392   0.00040464
 -0.00014055]",stop
"[ 1.9329679e-04  3.3687256e-04  3.5175151e-04 ... -1.5380919e-04
 -1.3364198e-04 -9.8546836e-05]",stop
"[ 4.7964601e-05 -9.8353121e-06 -4.5117638e-05 ... -4.2775218e-04
 -5.1818782e-04 -6.3272688e-04]",stop
"[ 7.9936355e-05  7.8555728e-05  2.5401649e-05 ... -3.1803810e-04
 -3.5029350e-04 -6.7798165e-04]",stop
"[ 1.6437643e-04  3.4570741e-04  4.3414367e-04 ... -2.3579838e-04
 -9.3713097e-06  3.9126261e-04]",stop
"[-0.00051451 -0.00142291  0.00126533 ...  0.00047102  0.00043404
  0.0004291 ]",stop
[0.00344322 0.00538815 0.00535665 ... 0.00095904 0.00123676 0.00175412],stop
[0.00179174 0.0108466  0.02502642 ... 0.02012372 0.02289996 0.023095  ],stop
"[-0.00062514 -0.01296085 -0.00833997 ...  0.00442482  0.00333044
  0.00183612]",stop
"[-5.6381254e-05 -1.1314266e-04 -1.4347216e-04 ... -4.2476553e-05
 -4.4698492e-05 -4.7420388e-05]",stop
[0.00506979 0.00928571 0.00756573 ... 0.00222966 0.00276164 0.00315003],stop
"[-2.2291199e-16  3.3699701e-16  1.3632453e-16 ...  1.0035763e-05
  1.3644979e-05  4.8305492e-06]",stop
"[8.3529805e-05 1.5736686e-04 3.5686939e-04 ... 2.9380086e-05 3.5601810e-05
 1.3581385e-04]",stop
"[-0.00021392  0.02092128  0.03036023 ...  0.00771197  0.00559544
  0.00135345]",stop
"[ 0.00433287  0.00124846 -0.00736413 ...  0.01581071  0.00368948
 -0.00108544]",stop
[0.0063365  0.01143765 0.01013985 ... 0.01001643 0.00933455 0.00870704],stop
"[-0.00102862 -0.00257021 -0.00261514 ... -0.00075629 -0.0010139
 -0.00146854]",stop
[0.00182695 0.00250779 0.00185891 ... 0.00137292 0.00158054 0.00149599],stop
"[-0.00081196 -0.0018263  -0.00231707 ... -0.00028691 -0.00048825
 -0.00099547]",stop
"[ 0.0017702   0.00365014  0.00561447 ... -0.00950884 -0.00940262
 -0.00829718]",stop
"[-0.00096647 -0.00150453 -0.00101535 ...  0.00048239  0.00055526
  0.00025099]",stop
"[-0.00238079 -0.00473705 -0.00323217 ... -0.00181513 -0.00164794
 -0.00122587]",stop
"[-5.4521684e-04 -8.7389417e-05 -3.3261010e-04 ... -3.1244927e-04
 -2.5857720e-04 -1.8301400e-04]",stop
"[-1.7514378e-04  5.1929307e-04  9.8132784e-04 ...  8.3381041e-05
 -8.2714258e-05 -1.5106842e-04]",stop
"[ 0.00086061  0.00115547  0.0009122  ... -0.00033369 -0.00037651
 -0.0002709 ]",stop
[0.00898746 0.01161109 0.010228   ... 0.00675213 0.00677449 0.00690325],stop
[0.00092161 0.00118599 0.00103025 ... 0.00026811 0.00024237 0.00032817],stop
"[ 0.00043268  0.00068132  0.00070719 ... -0.0011212  -0.0011072
 -0.00115567]",stop
"[-0.00034594  0.00178165 -0.00075399 ... -0.00058945 -0.00058174
 -0.00058926]",stop
"[-2.4982008e-05  1.5209037e-05  6.0197504e-05 ... -7.7637308e-04
 -7.5985427e-04 -6.3356356e-04]",stop
"[ 0.01340852  0.02513466  0.0238013  ... -0.00336429 -0.00342838
 -0.00337808]",stop
"[ 0.00124975 -0.0008145  -0.00436946 ...  0.00739027  0.00622947
  0.00516432]",stop
"[-0.00415032 -0.0029479   0.00103177 ... -0.0033944  -0.00402403
 -0.00376488]",stop
"[-2.19507870e-04 -3.75440053e-04 -2.96528044e-04 ... -1.00842815e-04
 -4.21566256e-05  3.91679096e-05]",stop
[0.00376499 0.00510026 0.00567794 ... 0.0021949  0.00171909 0.00104845],stop
"[ 0.00234262  0.00264525  0.00422418 ... -0.00121826 -0.00058082
  0.00026749]",stop
"[ 0.00088658  0.0048828   0.00392057 ... -0.00128988 -0.0005083
 -0.00018881]",stop
"[ 8.8952525e-05  1.7834228e-04  1.8308481e-04 ... -2.8246248e-04
 -2.4234313e-04 -1.3749217e-04]",stop
"[ 0.0062404   0.01209537  0.01039178 ... -0.00197982 -0.00152685
 -0.00168869]",stop
"[-0.00247898 -0.00348946 -0.00245519 ... -0.00323363 -0.00291927
 -0.00274891]",stop
"[-0.01166712 -0.01693812 -0.01502223 ...  0.0026924   0.00131864
 -0.00074627]",stop
"[-0.00031063 -0.00050555 -0.00053206 ... -0.00038165 -0.00015659
  0.00010357]",stop
"[ 0.00112494  0.00196924  0.00107206 ... -0.00644626 -0.00673235
 -0.00716004]",stop
"[-0.00091414 -0.00101122 -0.00028664 ... -0.00066151  0.00031826
  0.00076609]",stop
[0.00514867 0.00741768 0.00846476 ... 0.0027345  0.00287178 0.00295134],stop
"[-0.00187848 -0.0026135  -0.00271238 ...  0.00303526  0.00296152
  0.00296913]",stop
"[-0.00157005 -0.0032385  -0.00456562 ...  0.00148808  0.00152647
  0.0005637 ]",stop
"[ 0.00266425  0.00946084  0.00480936 ... -0.00403125 -0.00448211
 -0.00628028]",stop
"[-5.6672189e-04 -9.2984387e-04 -8.4240630e-04 ...  1.4443752e-04
  2.0606954e-05 -6.8627261e-05]",stop
"[-0.00851208 -0.01116015 -0.00989223 ... -0.00830658 -0.00864048
 -0.00873761]",stop
"[-0.00099563 -0.00122663 -0.00127983 ...  0.00014677  0.00010073
  0.00035862]",stop
"[ 0.00029869  0.00096392  0.00110964 ...  0.00103694 -0.00146124
 -0.00095033]",stop
[0.00046401 0.00075518 0.00057768 ... 0.00015684 0.00012725 0.00012105],stop
[0.00047043 0.0008364  0.00101467 ... 0.00131563 0.00129154 0.00112041],stop
"[2.8544360e-05 5.9438000e-05 5.8129102e-05 ... 3.5921883e-05 5.7952802e-05
 1.9709241e-05]",stop
"[ 1.12318139e-05 -1.47322171e-05 -9.74774739e-05 ...  1.33200365e-05
  1.18693197e-05 -6.70505960e-06]",stop
"[-1.3535458e-04 -2.4568729e-04 -2.0946060e-04 ...  7.6229589e-05
  8.6606058e-05  5.8975933e-05]",stop
"[-1.5650936e-04 -2.6521375e-04 -3.2844185e-04 ...  6.7459878e-05
  4.0573432e-05  2.4441877e-05]",stop
"[ 0.00107365  0.00187831  0.00152776 ... -0.00041643 -0.00057009
 -0.00052154]",stop
"[ 0.00117793  0.00218713  0.00195145 ... -0.00073081 -0.00079395
 -0.00087901]",stop
[0.00269802 0.00253806 0.00129958 ... 0.00115708 0.00126135 0.00132452],stop
"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  1.6347629e-05
  9.8585188e-06 -1.0172423e-05]",stop
"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -3.5548196e-06
  1.5070026e-05  1.8523730e-05]",stop
"[-0.00058917 -0.00097014 -0.00123203 ... -0.00058877 -0.00048182
 -0.00051969]",stop
"[-0.01305752 -0.02595083 -0.02686528 ...  0.00478872  0.00465
  0.00478654]",stop
"[-0.00078863  0.00015119  0.00216904 ...  0.00036382  0.00078819
  0.00161565]",stop
"[-0.00572455 -0.00794358 -0.00794143 ... -0.00172274 -0.00235371
 -0.00339837]",stop
"[-4.5872097e-05 -1.3404184e-05  1.4428672e-05 ...  2.8632328e-05
  2.4951358e-05  2.1457095e-05]",stop
[0.00019407 0.00017068 0.00040258 ... 0.00022344 0.00023006 0.00050085],stop
"[ 2.1486923e-05  5.0316681e-04  7.4299355e-04 ...  3.2571064e-05
 -6.2869913e-05  1.3550870e-04]",stop
